faiss_position,venue_id,faiss_text
6048,ta_8518339bf91d,petit cafe medium
6049,ta_e33915e654b2,zekrayat alsham medium
6050,ta_29da14cf9506,chowking dubai mall chinese medium
6051,ta_ee008c8d36e5,adrar bakery asian arabic medium
6052,ta_fae6c6174545,egypt restaurant medium
6053,ta_0525990aaabc,lalit vegetarian restaurant medium
6054,ta_b37d5987d5a7,majlis medium
6055,ta_03a42a920d4f,82 all american burger fastfood medium
6056,ta_64aabe8d2f3d,gold roaster chinese restaurant chinese medium
6057,ta_00a8150f8a0f,top team medium
6058,ta_1ab98106d9aa,high star restaurant medium
6059,ta_887a65a67c74,c club medium
6060,ta_eeb762a1a898,moon gate cafeteria medium
6061,ta_ce2b71e30328,bodrum dubai turkish medium
6062,ta_a6eb08262198,yo sushi japanese japanese medium
6063,ta_ebf9dc94eaec,hot & chilly restaurant medium
6064,ta_56503c8653f7,zaina asian arabic medium
6065,ta_a4808adcb75a,paheli dining lounge indian medium
6066,ta_d6791729c590,bite cafe medium
6067,ta_c396b2bae66b,little bangkok go thai medium
6068,ta_11866f4d8b34,fresh restaurant & cafe fz medium
6069,ta_55c55cb12115,shahi tadka restaurant arabic pakistani medium
6070,ta_f42f03413884,bcafe cafe medium
6071,ta_81f7a33a5b81,chinese red house chinese medium
6072,ta_1aa19b82ab94,tawook nation mediterranean grills low
6073,ta_4705e9e2da4d,new sarhad darbar restaurant pakistani asian low
6074,ta_024a7fb02457,happy restaurant medium
6075,ta_a6afba99032a,mrs vanelli's italian pizza medium
6076,ta_9823e55c49a9,nkd pizza pizza medium
6077,ta_7ca7da79830d,the olive tree greek medium
6078,ta_70bda7ef3bc4,jawadiana cafe medium
6079,ta_872c11c185f4,danilo medium
6080,ta_13d189d5da59,al bassam medium
6081,ta_876fd4e8ebf2,gurman restaurant european european medium
6082,ta_9860eeb1812a,chicking fried chicken medium
6083,ta_c44267d89418,amaravathi restaurant indian asian medium
6084,ta_639672abbbfb,biryani on the wood indian medium
6085,ta_2aca16d00714,mirchi medium
6086,ta_688400d90d2a,al farooj medium
6087,ta_9717cc2544de,kfc mankhool american medium
6088,ta_e0df4a6ef10d,bbq donut international high
6089,ta_b18384ba1316,king of falafel medium
6090,ta_92efe619f0ad,laffah restaurant (al barsha) arabic medium
6091,ta_b851e74a7416,al kebab al mahali arabic medium
6092,ta_f4cb3ac0e05a,biryani hub restaurant indian low
6093,ta_94a200860a50,al musalla restaurant american medium
6094,ta_9b597d0f51ac,sama al khair medium
6095,ta_4196bfa908f5,l' eclair de genie european medium
6096,ta_bb03cf2dbe19,morelli's gelato medium
6097,ta_f9604146777d,chin chin - al satwa chinese asian medium
6098,ta_048ef41dd6b8,piero pizza & pasta medium
6099,ta_15d7c2a050ce,fujairah restaurant medium
6100,ta_62388512c21c,wokyo noodle bar al seef chinese japanese low
6101,ta_51335191cfd3,venchi italian medium
6102,ta_21479140cfab,super seven seas restaurant medium
6103,ta_119a48e0fa67,fistikzade cafe turkish medium
6104,ta_c316b2983e82,green garden restaurant medium
6105,ta_02cb5f4ff021,mukbang shows restaurant korean bbq and seafood seafood asian medium
6106,ta_b6ff16146419,nawab restaurant medium
6107,ta_70c5a3270393,serendipity 3 medium
6108,ta_2ede8ac0ea57,arrabbiata cuisine italian fastfood medium
6109,ta_4b1acb9a6fc2,star lake chinese medium
6110,ta_b2dc24f6c8c5,african restaurant al karnak branch italian african medium
6111,ta_df1a0accb2c8,fruit shop on greams road cafe healthy medium
6112,ta_61b2eddc4357,khaimat jumeirah kitchen al seef branch seafood arabic medium
6113,ta_75a2e5c48b80,roast speciality coffee french african low
6114,ta_61748359c6d5,the glasshouse bar european medium
6115,ta_d6114eb0381f,deira gold souk chinese lebanese medium
6116,ta_a222d36d151c,tajin & tanjiah arabic mediterranean medium
6117,ta_ddfcfb103e0a,restaurant american asian low
6118,ta_1ea8480242cc,ali naser restaurant & cafeteria medium
6119,ta_a389e6959204,ramero medium
6120,ta_94f507246f41,jazeelah mohd restaurant medium
6121,ta_46c16424b975,naumat mubeen cafeteria medium
6122,ta_026ad0637730,gerard cafe marsa ajman french arabic medium
6123,ta_9e270bf97328,drink and spice magics chinese indian medium
6124,ta_a64450f0be72,the north grill restaurant mediterranean european low
6125,ta_21fee0338b43,cairo cafe dubai medium
6126,ta_591a2e83984a,tgi thursday's bar bar low
6127,ta_94e6d58afb05,jabal lebnan restaurant medium
6128,ta_676b74eb3aa7,tamilnadu restaurant medium
6129,ta_17690b62423c,desert dunes restaurant medium
6130,ta_6399e7154890,el forno medium
6131,ta_434840ba96c1,sauce diner american medium
6132,ta_5c009c4cbd66,sea world medium
6133,ta_13e38cd96d3b,the garden grille & bar - jumeirah road indian asian high
6134,ta_b6811912beb1,new york deli medium
6135,ta_aa5ad1d0415f,kesar medium
6136,ta_cb92a1490c4e,la spiaggia medium
6137,ta_89d2dd8bb6f7,rivas restaurant medium
6138,ta_18a3df8ffb1f,zuhoor al bahar cafeteria medium
6139,ta_405b1831d360,dq - grill & chill medium
6140,ta_dba88b0bada4,jehangirs royal mughal cuisine indian medium
6141,ta_ce736a5d285c,the gourmet shop medium
6142,ta_efc7a1685fdc,al thabaq al zahabi restaurant medium
6143,ta_b2e1d2f8ef10,oasis lobby lounge medium
6144,ta_cb76834c8f69,khoori special kabab restaurant medium
6145,ta_c9173f7b758f,sucre sale medium
6146,ta_5ed892cbbaea,palm grove medium
6147,ta_5c5ea4b1c543,tgi friday's al ghurair center medium
6148,ta_04040119aa63,atayeb restaurant arabic high
6149,ta_f86fc9119127,chetna restaurant indian medium
6150,ta_ef6d190f1cca,bangalore restaurant medium
6151,ta_a7b29c9e96bb,amici miei international medium
6152,ta_a80af5805bea,kasbah the rooftop indian international medium
6153,ta_4f8fed016b41,xl restauarant medium
6154,ta_c9b6d97447c8,al majaz restaurant medium
6155,ta_c4f637604af3,pak afghan darbar restaurant arabic medium
6156,ta_d2760696486b,liu yi shou chinese medium
6157,ta_985f22c98282,bean story cafe medium
6158,ta_23399dd5179c,thalassery restaurant medium
6159,ta_b77e74b13b55,illago bistro italiano italian medium
6160,ta_0af1dbfc5373,love mhshy medium
6161,ta_fce597dd98a9,onam restaurant medium
6162,ta_0c51b7ead541,al somar restaurant medium
6163,ta_bd6753470a82,alison nelson's chocolate bar medium
6164,ta_7fc108907c38,sivestar bhavan restaurant low
6165,ta_b090c46888de,abdullah murad yousuf medium
6166,ta_9e5d40f8d516,momen medium
6167,ta_76baaf1350bc,hamburgah medium
6168,ta_f0c93d3b3050,whipped american high
6169,ta_7416d7582789,china bistro sharjah chinese japanese medium
6170,ta_d806bdaa9fc7,hero's sports bar bar bar medium
6171,ta_2caa68631a5d,loca lito mexican medium
6172,ta_d6e89613ecf1,tau's arabic pakistani medium
6173,ta_7b6b7d9d8200,wharf medium
6174,ta_467e149bcab3,biryanis indian medium
6175,ta_8d6e079dc413,sunset cafe medium
6176,ta_ea5fe295271b,merlion's king asian singaporean medium
6177,ta_af4be8a173ac,funtime pizza medium
6178,ta_b8cacc5a118f,nasi kandar pelita medium
6179,ta_cea36c6f3309,al muraqabat restaurant medium
6180,ta_650e76166a20,shawarman restaurant american arabic medium
6181,ta_84257c65ae90,dawat nama medium
6182,ta_0e7318b6da9c,la letizia cafe & restro lebanese mediterranean medium
6183,ta_0e70a1badd16,kathhiyawadi thali restaurant indian medium
6184,ta_a410a2fc2a95,bey rock cafe mediterranean low
6185,ta_3ee9ed12de4a,city of joy restaurant llc chinese indian medium
6186,ta_d1002aa4e5c1,citrus medium
6187,ta_2ac002111b17,al khuwairat omani sweets medium
6188,ta_a23dab29b44d,najila cafeteria medium
6189,ta_a7c45dab10bd,souq al madina restaurant & cafeteria medium
6190,ta_8b3380fdbafe,jimmy the greek mediterranean greek low
6191,ta_b422e9e36123,buhari restaurant medium
6192,ta_ac5555462620,arab island restaurant medium
6193,ta_a5505bf62270,cherry square medium
6194,ta_2d5f1c53fb1a,yin&yang italian chinese medium
6195,ta_cb07a5c545bd,club boudoir bar bar medium
6196,ta_99d7ff840fbd,the burger club fastfood medium
6197,ta_ead0da6d8728,mogador restaurant lebanese arabic medium
6198,ta_eba41f561204,ghinwa restaurant american indian medium
6199,ta_e56cc4070722,pure punjabi restaurant indian medium
6200,ta_09fe86b0d066,salad boutique medium
6201,ta_a5c2dcf2c0c0,easybites american european medium
6202,ta_bb7dd9e9f46e,house of tea cafe medium
6203,ta_20b865274c91,napoletana medium
6204,ta_e1dc917530fe,foundry cafe medium
6205,ta_eaf00013d951,jabal al khair medium
6206,ta_e39f8cef9c93,loukish cafeteria medium
6207,ta_23ae0e988c4b,good mandy restaurant medium
6208,ta_71f7d252c3be,vanelli’s italian low
6209,ta_e8eac462c1a5,paragon castle restaurant medium
6210,ta_cadc711fb51b,grand restaurant medium
6211,ta_8eeabe741a29,freejna restaurant arabic medium
6212,ta_10fd7734dd24,spaghetti house club italian medium
6213,ta_2d40c3acbc40,dubai holidays fastfood medium
6214,ta_5112cdfa0fa3,ard zaytoon restaurant & cafe lebanese mediterranean medium
6215,ta_88e264ba5d8c,roadster diner american medium
6216,ta_e730e80c72b0,nasi padang restaurant asian asian medium
6217,ta_44a508e72939,brio medium
6218,ta_7f942c016da1,al yola traditional medium
6219,ta_fa10e6c7c59c,signature by sanjeev kapoor indian medium
6220,ta_e018d0f3825a,less restaurant pizza european medium
6221,ta_1e45ad2e109b,fahita medium
6222,ta_4b6e18a71433,monty cristo international high
6223,ta_a975243a5a8f,al garshoob medium
6224,ta_11a46626617b,new thalassery cafeteria medium
6225,ta_654841939f30,sombra medium
6226,ta_83a325b6c18f,imperial garden medium
6227,ta_c11191d40061,tahera restaurant medium
6228,ta_7821529b2b8b,chukkers smokehouse american medium
6229,ta_29d40ba3d3c0,al sham rose medium
6230,ta_30c22d0b0815,al dayya lebanese restaurant lebanese mediterranean medium
6231,ta_75f12b7f83f2,okeanos restaurant seafood mediterranean medium
6232,ta_f4c4de504ef1,turbo grill american international medium
6233,ta_e234c47c658c,ali baba restaurant medium
6234,ta_647a4f5fe66a,ca'puccino italian medium
6235,ta_25403e15c3a5,dukkan shawerma + falafel fastfood medium
6236,ta_741ebab4a5ef,house of slaw american medium
6237,ta_354270829486,cioccolatitaliani medium
6238,ta_782d1010e235,el sambrero restaurant medium
6239,ta_9318fe2c89df,mrs vanellis restaurant italian medium
6240,ta_9b7c0b832c33,al hamra medium
6241,ta_381fec6626c6,tasty hub medium
6242,ta_d88e4c99509d,taste of the town medium
6243,ta_160800edd6b7,unwind speciality boardgame cafe international medium
6244,ta_ae607bec2bfd,al baik roasted chicken medium
6245,ta_36a341da34c4,pak arab chicken tikka restaurant medium
6246,ta_e6671debb29c,luneta restaurant satwa asian asian medium
6247,ta_6581df2398a6,al maqsood restaurant medium
6248,ta_4b877b9a8859,slaw american medium
6249,ta_8fe7b9b4f7d5,chicking fastfood medium
6250,ta_640627c8d35e,al salateen cafe medium
6251,ta_806eb01fd51b,bubbles & boba cafe medium
6252,ta_6da339167a92,nepali tamata medium
6253,ta_75d951b8837e,al loqma al haneea medium
6254,ta_ac7bf3535256,rain club & lounge medium
6255,ta_b12f5a878174,widerange medium
6256,ta_91c719055fc3,kalha restaurant medium
6257,ta_f0f46dd0e34b,vip lounge medium
6258,ta_8d278afb8b60,caesars restaurant & confectioneries medium
6259,ta_d4806f6cd267,barbacoa mexican medium
6260,ta_f394444fc3ad,dajen restaurant medium
6261,ta_fc50cbf74317,مطعم ديار الشام lebanese mediterranean medium
6262,ta_ee244fd0968d,khalfan al shaer medium
6263,ta_16bb70117592,st andrew's english pub bar medium
6264,ta_82fe6ff4cc80,staircase medium
6265,ta_32b7ef895d16,basharat khair restaurant & cafe mexican lebanese medium
6266,ta_6d13eef27f8f,salah iddin arabic medium
6267,ta_b2714afd23b0,yummy hyderabad biryani indian arabic medium
6268,ta_dc21eaccf8eb,mashrou3 tabkha medium
6269,ta_4e3547367e6d,plov house - uzbek restaurant european european medium
6270,ta_e25f246c1284,labbaik arabic medium
6271,ta_7c1c18348732,amran cafe & restaurant medium
6272,ta_956ec02643f3,papa john's pizza medium
6273,ta_04a4377f73ce,mama rouz chinese indian medium
6274,ta_519a654ff36a,the bombay talkies restaurant indian european medium
6275,ta_705011770ae1,wadi al baraka medium
6276,ta_60734bf044ac,kerala thattukada indian medium
6277,ta_40709e0bd8e9,pistahan asian asian medium
6278,ta_91a16cac7d6e,shaikath al arab medium
6279,ta_3b834ca0562c,al sarwood & almjapba medium
6280,ta_62d9e2294e90,zaitouna bay restaurant & pool lounge arabic arabic medium
6281,ta_e74d246d3136,nazeera cafeteria medium
6282,ta_6cf96a908e81,jogi da dhaba medium
6283,ta_46a776550533,milen restaurant medium
6284,ta_72eef5a73d8e,al marah cafeteria medium
6285,ta_480b79957962,fournil medium
6286,ta_34739cf33298,le bistro medium
6287,ta_6a22552ba729,art cafe medium
6288,ta_f92b5e6fcd98,spice bazaar arabic pakistani low
6289,ta_6acf830f6bd5,new ruchi restaurant indian medium
6290,ta_af8e5fcd0653,square one medium
6291,ta_b8fb850dda2c,lotus garden restaurant medium
6292,ta_0343ac9f2652,aradhana restaurant japanese medium
6293,ta_ef6f5212185b,charm restaurant seafood thai medium
6294,ta_ae49c1ee7a81,shawarma world mexican indian low
6295,ta_e5977e73501f,najmat lahore resturant arabic pakistani medium
6296,ta_9d9aec9a72e6,momos restaurant medium
6297,ta_a9f4e8d2090f,lazfan cafe italian cafe low
6298,ta_0fe02de77d5a,tasty bite restaurant medium
6299,ta_0ccb4b7b01ad,al wafi cafeteria medium
6300,ta_9c168f5ea8f9,karachi foods medium
6301,ta_4d604f187b11,cherabinth cafe seafood medium
6302,ta_9cd17deeca17,lucky restaurant medium
6303,ta_3f54d55204b2,phoenix restaurant asian medium
6304,ta_a060539ec66a,mojito medium
6305,ta_609400e586c3,kabab mirdef medium
6306,ta_2172f4db9150,sagar ratna restaurant llc indian medium
6307,ta_be00bbff65d2,shisha medium
6308,ta_5c2fb25c11fd,al haj bundu khan indian asian medium
6309,ta_d67c9bd6bfbe,mille miglia cafe medium
6310,ta_0d9b2f4e73aa,mado emirates cafe medium
6311,ta_1f872191326c,bell helli cafe medium
6312,ta_b73cd69b77d2,dunes cuisine medium
6313,ta_0873ce6ca658,ard al khair cafeteria medium
6314,ta_301543913c10,the dosa factory medium
6315,ta_462de0ee08b5,amaravthi restaurant medium
6316,ta_73920c2d091e,taste italian chinese high
6317,ta_64c5a975aead,dar al mandi madhbi medium
6318,ta_6da98421291f,chang's golden dragon chinese medium
6319,ta_1cb252498915,eyescream and friends international low
6320,ta_465a55e712c2,tava medium
6321,ta_6a9c1008bbcc,dukes bar bar bar medium
6322,ta_caa466cbb87b,cookies and more american indian low
6323,ta_4e0e61c66aeb,dawn & dusk bar international medium
6324,ta_f567ac501d1d,geminos cafe italian fastfood medium
6325,ta_0f8a4a005ad6,caddy shack drive in medium
6326,ta_faa528ce981d,o concept cafe low
6327,ta_0a939f210470,kargeen cafe medium
6328,ta_94bfaff91e05,mumbai masala restaurant indian medium
6329,ta_5f1d6c631029,talk of the town restaurant medium
6330,ta_b39edee05134,atisuto japanese restaurant japanese japanese medium
6331,ta_f8bf6bc0e671,sams steakhut grills medium
6332,ta_14fd98d548b8,sheetal samudra restaurant bombay medium
6333,ta_bd59119a9f7b,new golden finger medium
6334,ta_b90cdc02ee48,courtyard medium
6335,ta_f47fcbeef78d,bubiyan medium
6336,ta_60957affb694,honesty medium
6337,ta_61e465116360,mazza cafe medium
6338,ta_f7583c6e979b,lebanese taste lebanese mediterranean medium
6339,ta_b1931e87b757,gulf breeze medium
6340,ta_ef13c165ff65,tiki ming fastfood medium
6341,ta_094c9699c790,al masa medium
6342,ta_aa083e339918,al maeraj cafeteria medium
6343,ta_dd8be8394636,madras kitchen restaurant indian cafe low
6344,ta_df400fc264b2,persian cuisine restaurant medium
6345,ta_8df291ad5675,sezzam international medium
6346,ta_4965e3caca03,an dimanche a paris french medium
6347,ta_8c4bbc45a604,calicut royal food medium
6348,ta_13c70f72e7fe,pops sweets cafe medium
6349,ta_35c5ac37df48,cream and fudge medium
6350,ta_3f487c088ffa,harbor lounge medium
6351,ta_02e5b7ac741e,obaid al khaseeba medium
6352,ta_e9597a14d1f0,karachi marjan medium
6353,ta_72cc2250ff4d,dakshin medium
6354,ta_bf2f8ccc6fdb,cafeteria red burger medium
6355,ta_0f7af8c27dea,happy yummy cafe medium
6356,ta_d74632f0358b,al kebab al suri restaurant lebanese mediterranean medium
6357,ta_0e0de31565d7,bait alwaleema lebanese arabic medium
6358,ta_577dce7b2ca3,nad wasit cafeteria & restaurant branch medium
6359,ta_cc88544789dd,jin ja chinese medium
6360,ta_30c50e8617c3,gopalas restaurant greek medium
6361,ta_d232088a271e,periyar restaurant medium
6362,ta_fa6481a9cd7c,wild ginger medium
6363,ta_daf98094f0ee,the hideout medium
6364,ta_f184a4733fc8,ahlan restaurant medium
6365,ta_d88daf480eb9,munch & crunch cafe medium
6366,ta_80cf0f1ba87d,pool restaurant & bar medium
6367,ta_cf5386986d64,chowking restaurant jbr fastfood medium
6368,ta_36abd110df8b,cucina cafeteria asian asian high
6369,ta_3252caf84421,light star medium
6370,ta_4d3a669982a3,tutti frutti restaurant medium
6371,ta_90e3efe68c91,mahashi al cheef medium
6372,ta_8269507f8fc6,lafayette cafe medium
6373,ta_1651af29e87e,andy campbell @ the jumeirah garden european high
6374,ta_05c5d0f171ba,hatta wild cafe cafe medium
6375,ta_607ee3ed31c0,chettinad house medium
6376,ta_f52ce0d37b11,chick fry medium
6377,ta_d4165088ceb0,2000 era medium
6378,ta_383cece3d072,qasr al jabal fastfood medium
6379,ta_0ab6f80356cb,up on thetenth medium
6380,ta_8daf3b28d606,al araad medium
6381,ta_035a5767763a,pescado restaurant seafood international medium
6382,ta_ffd1ea34417b,mist pool bar medium
6383,ta_d137b107d4fd,yalla saj lebanese mediterranean medium
6384,ta_7e920eb8b702,pancake & waffle house american medium
6385,ta_74425b6a6bd9,al mails restaurant medium
6386,ta_8430f04252a8,jade garden chinese seafood restaurant chinese seafood medium
6387,ta_5736ae4e545b,puri restaurant medium
6388,ta_5df58c0a3651,chiff chaff medium
6389,ta_15acf0de7765,al hafoof restaurant medium
6390,ta_e17f82faea80,green park medium
6391,ta_28c464f9dd38,sea shell indian medium
6392,ta_ff34f90ee94e,gazebo - sahara centre indian medium
6393,ta_c8ddf1e0a52a,fusion lounge medium
6394,ta_ce7de6299b9a,mtr indian cafe medium
6395,ta_676f5561a249,le succes french bakery & pastry french medium
6396,ta_5367e0b02b02,marrybrown medium
6397,ta_ed6545ab0d12,gangotri cafeteria pure veg medium
6398,ta_427903ef7a8f,al tasamoh mandi restaurant medium
6399,ta_5928da6a8535,zaytoona medium
6400,ta_aa797740ab1a,bollywood dreams medium
6401,ta_0482fbaef35b,yasmine elsham medium
6402,ta_1fd70bac73dc,cafe fresh cafe medium
6403,ta_e997144bc55b,al saudi al yamani mandi & madhabi medium
6404,ta_95b48117429d,cafe bng medium
6405,ta_9ab25103e6eb,the lobby medium
6406,ta_c05f41e474e6,the veranda american bar medium
6407,ta_2fac0d2a8062,chef yasser italian indian low
6408,ta_5cb2c6568dee,thats amore medium
6409,ta_3358e8eaeece,project pie italian american medium
6410,ta_4b28b60bf7e6,entourage oyster & cocktail bar medium
6411,ta_9c26b8ca96d8,ranchi medium
6412,ta_e8b009d9586e,foods sagar medium
6413,ta_c709de15f319,thai rock medium
6414,ta_a253fc797657,sudra lebanese mediterranean medium
6415,ta_9f61bb68b18d,zalabiano fastfood canadian medium
6416,ta_d40d7348aaf0,cinney restaurant medium
